Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
101,3,0.25,0.19,0.24,0.37
101,9,0.25,0.19,0.24,0.37
101,6,0.25,0.16,0.2,0.37
101,7,0.24,0.11,0.2,0.37
101,8,0.24,0.09,0.2,0.37
101,5,0.2,0.08,0.14,0.37
101,1,0.13,0.01,0.12,0.18
101,2,-0.03,-0.04,0.01,0.06
102,9,0.22,0.3,0.31,0.39
102,4,0.21,0.12,0.31,0.39
102,6,0.18,0.12,0.26,0.39
102,3,0.18,0.11,0.24,0.39
102,7,0.18,0.11,0.22,0.39
103,1,0.26,0.28,0.27,0.36
103,9,0.25,0.28,0.27,0.27
103,4,0.25,0.19,0.27,0.24
103,3,0.25,0.18,0.23,0.24
103,0,0.21,0.18,0.21,0.24
103,6,0.18,0.18,0.16,0.24
104,4,0.31,0.3,0.47,0.45
104,0,0.31,0.27,0.37,0.43
104,8,0.31,0.23,0.33,0.43
105,4,0.27,0.19,0.35,0.38
107,9,0.21,0.21,0.31,0.36
107,4,0.2,0.1,0.31,0.35
107,6,0.17,0.1,0.23,0.35
108,0,0.29,0.13,0.2,0.34
108,4,0.29,0.11,0.2,0.31
108,1,0.21,0.11,0.16,0.31
108,5,0.21,0.08,0.16,0.31
108,6,0.21,0.07,0.15,0.24
108,3,0.21,0.06,0.14,0.24
108,7,0.1,0.06,0.11,0.24
108,9,0.1,0.05,0.11,0.24
108,8,0.1,0.04,0.09,0.12
108,2,0.02,0.03,0.04,0.09
109,4,0.3,0.16,0.2,0.4
109,3,0.27,0.16,0.2,0.33
109,0,0.23,0.16,0.16,0.33
110,3,0.32,0.24,0.39,0.31
110,4,0.32,0.24,0.36,0.31
110,0,0.23,0.21,0.31,0.31
111,4,0.29,0.21,0.36,0.33
111,3,0.29,0.21,0.29,0.28
111,0,0.21,0.21,0.27,0.28
111,7,0.19,0.21,0.26,0.28
112,4,0.47,0.37,0.32,0.57
112,7,0.47,0.37,0.28,0.5
112,8,0.47,0.24,0.28,0.49
112,0,0.36,0.22,0.28,0.49
112,3,0.31,0.22,0.28,0.42
112,9,0.22,0.22,0.21,0.42
112,5,0.18,0.09,0.12,0.42
112,6,0.14,0.09,0.12,0.32
112,1,0.12,0.09,0.12,0.19
112,2,0.06,0.08,0.11,0.19
113,4,0.32,0.33,0.47,0.36
113,3,0.31,0.21,0.33,0.36
113,0,0.29,0.21,0.33,0.36
113,9,0.28,0.21,0.33,0.32
114,9,0.38,0.61,0.5,0.53
114,4,0.36,0.39,0.5,0.53
