Attack Pattern,Measure,MiniLM,ATTACK,Mpnet,Multilingual
183,9,0.35,0.37,0.43,0.51
183,0,0.35,0.31,0.39,0.51
183,5,0.32,0.26,0.37,0.51
183,4,0.32,0.25,0.35,0.46
183,6,0.3,0.25,0.35,0.42
183,1,0.22,0.25,0.35,0.37
183,3,0.2,0.25,0.34,0.33
183,8,0.2,0.24,0.34,0.33
183,2,0.18,0.24,0.28,0.33
183,7,0.12,0.24,0.28,0.31
185,4,0.28,0.32,0.3,0.41
185,0,0.27,0.3,0.3,0.41
187,4,0.45,0.43,0.39,0.7
189,0,0.3,0.31,0.32,0.39
189,1,0.3,0.28,0.32,0.35
190,0,0.34,0.23,0.32,0.41
190,1,0.34,0.2,0.32,0.39
191,4,0.3,0.25,0.29,0.34
194,9,0.37,0.33,0.37,0.44
194,8,0.37,0.25,0.33,0.44
194,6,0.37,0.19,0.32,0.44
194,1,0.32,0.18,0.32,0.44
194,0,0.32,0.18,0.28,0.44
194,5,0.3,0.18,0.28,0.44
194,4,0.3,0.18,0.25,0.33
194,3,0.21,0.18,0.24,0.29
194,2,0.17,0.15,0.17,0.29
194,7,0.15,0.14,0.15,0.29
195,9,0.23,0.29,0.25,0.25
195,1,0.23,0.19,0.23,0.25
195,6,0.23,0.18,0.18,0.25
195,5,0.19,0.17,0.18,0.25
195,8,0.19,0.17,0.18,0.23
195,0,0.16,0.16,0.16,0.23
195,4,0.16,0.16,0.15,0.23
195,3,0.15,0.16,0.15,0.17
195,2,0.11,0.13,0.09,0.15
195,7,0.02,0.12,0.07,0.13
196,9,0.31,0.23,0.29,0.45
196,8,0.31,0.14,0.28,0.42
196,6,0.31,0.09,0.26,0.42
196,1,0.25,0.05,0.26,0.42
198,0,0.29,0.28,0.22,0.33
199,0,0.16,0.31,0.25,0.38
199,9,0.14,0.31,0.25,0.35
199,1,0.13,0.26,0.22,0.35
199,8,0.13,0.26,0.22,0.35
199,5,0.12,0.26,0.2,0.35
199,4,0.12,0.26,0.19,0.34
199,6,0.12,0.26,0.18,0.3
199,3,0.11,0.23,0.14,0.3
199,2,-0.01,0.23,0.13,0.3
199,7,-0.02,0.23,0.07,0.3
200,9,0.29,0.28,0.26,0.44
201,8,0.25,0.2,0.27,0.4
203,8,0.36,0.3,0.37,0.49
204,0,0.28,0.26,0.39,0.44
204,4,0.28,0.23,0.39,0.44
204,8,0.24,0.23,0.39,0.44
204,5,0.23,0.22,0.37,0.44
207,1,0.38,0.26,0.33,0.5
208,0,0.25,0.26,0.35,0.32
212,0,0.4,0.45,0.4,0.46
212,4,0.4,0.44,0.4,0.38
212,8,0.36,0.44,0.4,0.38
212,5,0.36,0.44,0.4,0.37
212,1,0.36,0.43,0.4,0.32
212,9,0.36,0.43,0.38,0.3
212,6,0.34,0.43,0.3,0.3
212,3,0.3,0.43,0.29,0.3
212,2,0.21,0.35,0.28,0.3
212,7,0.14,0.14,0.14,0.24
215,0,0.3,0.32,0.31,0.42
215,1,0.29,0.31,0.31,0.42
215,5,0.29,0.27,0.29,0.39
215,2,0.29,0.26,0.25,0.33
215,4,0.29,0.25,0.25,0.32
215,9,0.19,0.24,0.25,0.32
215,6,0.17,0.23,0.2,0.32
215,3,0.13,0.23,0.2,0.29
215,8,0.13,0.14,0.2,0.29
215,7,-0.05,0.14,0.07,0.15
216,0,0.36,0.33,0.36,0.48
217,7,0.29,0.61,0.32,0.51
217,9,0.29,0.32,0.32,0.49
220,9,0.37,0.35,0.44,0.46
222,1,0.23,0.04,0.18,0.33
222,5,0.23,0.04,0.16,0.3
222,0,0.23,0.04,0.16,0.29
222,9,0.18,0.04,0.16,0.27
224,9,0.39,0.26,0.31,0.47
224,0,0.38,0.26,0.29,0.47
224,5,0.38,0.24,0.28,0.43
226,9,0.28,0.28,0.33,0.47
226,8,0.28,0.16,0.33,0.44
226,6,0.28,0.13,0.28,0.44
226,1,0.25,0.07,0.28,0.44
226,5,0.25,0.06,0.26,0.44
226,4,0.25,0.06,0.25,0.37
226,0,0.21,0.06,0.25,0.34
226,3,0.17,0.06,0.22,0.34
226,2,0.13,0.04,0.15,0.34
226,7,0.08,0.04,0.12,0.34
227,8,0.36,0.37,0.45,0.46
228,0,0.24,0.26,0.32,0.35
228,1,0.24,0.26,0.32,0.31
228,2,0.24,0.26,0.27,0.27
228,5,0.24,0.2,0.27,0.27
228,4,0.24,0.18,0.27,0.24
228,8,0.18,0.18,0.27,0.23
228,3,0.17,0.17,0.27,0.21
228,6,0.14,0.11,0.27,0.21
228,9,0.14,0.11,0.27,0.21
228,7,-0.04,0.11,0.07,0.19
230,0,0.22,0.2,0.3,0.26
231,0,0.28,0.24,0.32,0.33
231,1,0.28,0.24,0.32,0.29
231,2,0.28,0.24,0.29,0.29
233,8,0.4,0.35,0.36,0.33
233,4,0.38,0.35,0.36,0.3
233,5,0.35,0.35,0.36,0.3
233,1,0.35,0.34,0.36,0.25
233,0,0.35,0.33,0.31,0.25
233,6,0.35,0.31,0.31,0.15
233,9,0.34,0.3,0.31,0.15
233,3,0.27,0.3,0.25,0.15
233,2,0.16,0.21,0.21,0.15
233,7,0.12,-0.0,0.05,0.15
234,8,0.36,0.27,0.34,0.49
234,4,0.29,0.19,0.33,0.41
234,5,0.24,0.19,0.33,0.41
234,0,0.24,0.17,0.33,0.38
234,1,0.22,0.16,0.33,0.32
234,9,0.22,0.16,0.31,0.29
234,6,0.2,0.16,0.23,0.29
234,3,0.19,0.1,0.16,0.29
234,2,0.09,0.06,0.12,0.29
234,7,0.01,-0.0,0.1,0.29
237,4,0.22,0.27,0.2,0.36
237,8,0.2,0.27,0.2,0.36
237,9,0.2,0.26,0.19,0.36
237,0,0.2,0.23,0.17,0.36
237,5,0.17,0.21,0.16,0.36
243,0,0.32,0.27,0.25,0.39
243,9,0.26,0.27,0.25,0.38
244,0,0.23,0.15,0.27,0.36
244,5,0.19,0.12,0.27,0.36
244,8,0.16,0.12,0.27,0.3
244,4,0.16,0.12,0.25,0.28
244,9,0.16,0.12,0.25,0.26
244,6,0.16,0.1,0.24,0.26
244,1,0.09,0.09,0.24,0.26
244,3,0.07,0.09,0.14,0.24
244,2,0.05,0.08,0.14,0.24
244,7,-0.03,0.07,0.09,0.15
245,9,0.22,0.27,0.15,0.47
245,0,0.22,0.18,0.14,0.47
245,5,0.17,0.18,0.14,0.47
245,6,0.16,0.18,0.14,0.41
245,4,0.14,0.16,0.14,0.41
245,3,0.13,0.15,0.14,0.37
245,8,0.1,0.13,0.14,0.37
245,1,0.07,0.13,0.1,0.35
245,2,0.06,0.13,0.03,0.32
245,7,-0.04,0.13,-0.04,0.32
247,9,0.19,0.26,0.24,0.36
247,8,0.17,0.18,0.22,0.36
248,0,0.26,0.28,0.31,0.43
248,9,0.26,0.24,0.31,0.34
248,3,0.26,0.23,0.28,0.34
248,5,0.23,0.23,0.28,0.34
248,4,0.23,0.22,0.28,0.31
248,1,0.22,0.21,0.28,0.31
248,8,0.22,0.21,0.28,0.3
248,6,0.2,0.21,0.19,0.24
248,2,0.14,0.19,0.15,0.24
248,7,0.03,0.13,0.15,0.2
250,8,0.34,0.22,0.38,0.38
250,0,0.34,0.18,0.33,0.38
250,9,0.32,0.16,0.33,0.38
250,5,0.32,0.14,0.28,0.38
250,1,0.32,0.14,0.27,0.33
250,4,0.32,0.14,0.26,0.29
250,6,0.23,0.14,0.19,0.28
250,3,0.22,0.14,0.18,0.24
250,2,0.11,0.14,0.16,0.24
250,7,0.04,0.09,0.16,0.2
252,0,0.2,0.18,0.18,0.34
252,4,0.2,0.13,0.18,0.34
252,5,0.17,0.13,0.18,0.34
261,0,0.29,0.31,0.25,0.38
261,1,0.29,0.31,0.25,0.38
263,1,0.27,0.3,0.29,0.4
263,0,0.27,0.3,0.24,0.4
267,9,0.33,0.41,0.33,0.39
268,1,0.23,0.31,0.35,0.38
268,8,0.23,0.26,0.26,0.38
268,0,0.23,0.26,0.25,0.33
270,8,0.34,0.22,0.29,0.41
271,8,0.36,0.38,0.38,0.41
271,0,0.34,0.37,0.35,0.41
271,1,0.34,0.36,0.35,0.35
271,5,0.34,0.36,0.32,0.34
271,4,0.34,0.36,0.3,0.33
271,9,0.29,0.36,0.3,0.3
271,6,0.29,0.36,0.27,0.29
271,3,0.26,0.36,0.27,0.27
271,2,0.22,0.36,0.26,0.27
271,7,0.11,0.18,0.16,0.26
272,9,0.31,0.32,0.35,0.45
272,1,0.3,0.3,0.35,0.45
272,5,0.3,0.27,0.29,0.45
272,0,0.3,0.27,0.27,0.43
272,4,0.3,0.27,0.27,0.39
274,8,0.27,0.29,0.31,0.42
275,4,0.22,0.22,0.21,0.32
275,1,0.21,0.22,0.21,0.31
276,4,0.32,0.35,0.42,0.45
276,5,0.32,0.35,0.42,0.42
276,9,0.32,0.35,0.42,0.38
276,1,0.3,0.29,0.35,0.37
276,0,0.28,0.29,0.34,0.37
276,8,0.27,0.29,0.34,0.35
276,3,0.27,0.29,0.29,0.33
276,6,0.24,0.29,0.27,0.33
276,7,0.19,0.29,0.27,0.33
276,2,0.18,0.19,0.22,0.33
277,9,0.32,0.32,0.42,0.4
277,8,0.32,0.32,0.39,0.38
278,0,0.35,0.32,0.4,0.39
279,9,0.39,0.19,0.38,0.35
279,8,0.39,0.15,0.37,0.35
279,4,0.39,0.15,0.35,0.31
279,0,0.35,0.15,0.35,0.29
279,5,0.3,0.13,0.35,0.29
279,6,0.27,0.13,0.32,0.24
279,7,0.24,0.13,0.32,0.24
279,1,0.22,0.13,0.32,0.23
279,3,0.22,0.12,0.24,0.23
279,2,0.17,0.1,0.2,0.23
285,4,0.23,0.14,0.22,0.42
285,5,0.22,0.14,0.22,0.41
285,1,0.21,0.14,0.21,0.37
285,0,0.2,0.14,0.19,0.36
285,2,0.2,0.14,0.19,0.36
285,8,0.16,0.14,0.19,0.36
285,9,0.16,0.14,0.18,0.32
285,7,0.12,0.14,0.14,0.27
285,3,0.12,0.08,0.14,0.23
285,6,0.12,0.03,0.12,0.23
287,0,0.32,0.27,0.33,0.44
287,4,0.32,0.25,0.33,0.38
287,5,0.27,0.25,0.33,0.38
287,9,0.27,0.23,0.31,0.32
287,1,0.22,0.23,0.3,0.32
287,6,0.21,0.22,0.28,0.27
287,3,0.2,0.22,0.26,0.27
287,8,0.17,0.15,0.26,0.27
287,2,0.15,0.15,0.18,0.27
287,7,0.06,0.1,0.15,0.24
290,1,0.2,0.25,0.22,0.39
290,0,0.2,0.23,0.17,0.39
291,5,0.29,0.27,0.29,0.35
291,1,0.28,0.27,0.29,0.34
291,2,0.28,0.24,0.23,0.34
291,0,0.28,0.21,0.23,0.34
291,4,0.27,0.19,0.23,0.34
291,8,0.26,0.19,0.23,0.28
291,9,0.26,0.19,0.21,0.27
291,6,0.26,0.19,0.19,0.21
291,3,0.24,0.19,0.15,0.21
291,7,-0.01,0.04,0.05,0.21
292,1,0.24,0.2,0.24,0.41
292,5,0.23,0.17,0.18,0.34
292,4,0.22,0.17,0.15,0.34
292,0,0.18,0.17,0.15,0.28
292,2,0.14,0.17,0.13,0.28
292,3,0.13,0.1,0.13,0.28
292,9,0.13,0.09,0.13,0.28
292,8,0.1,0.09,0.08,0.28
292,6,0.1,0.09,0.07,0.15
292,7,0.02,0.09,0.02,0.15
294,5,0.25,0.23,0.28,0.43
294,0,0.24,0.2,0.25,0.43
294,4,0.23,0.2,0.25,0.43
294,8,0.2,0.2,0.25,0.38
294,9,0.2,0.2,0.24,0.35
294,1,0.17,0.2,0.24,0.34
294,2,0.17,0.16,0.16,0.31
294,3,0.17,0.16,0.16,0.26
294,6,0.17,0.16,0.15,0.26
294,7,0.08,0.16,0.13,0.26
295,9,0.31,0.19,0.32,0.46
295,0,0.31,0.18,0.29,0.46
296,5,0.24,0.21,0.24,0.48
296,4,0.23,0.21,0.21,0.48
296,1,0.22,0.21,0.21,0.39
296,0,0.22,0.19,0.18,0.39
296,9,0.18,0.18,0.18,0.39
297,1,0.17,0.13,0.1,0.39
297,2,0.16,0.13,0.07,0.39
297,4,0.16,0.13,0.06,0.36
298,4,0.22,0.15,0.11,0.39
299,4,0.21,0.12,0.14,0.44
299,1,0.19,0.12,0.14,0.42
299,5,0.14,0.11,0.1,0.42
299,2,0.14,0.11,0.09,0.39
300,4,0.32,0.13,0.25,0.44
305,0,0.35,0.22,0.3,0.44
306,4,0.3,0.13,0.28,0.4
306,0,0.25,0.12,0.28,0.4
306,5,0.25,0.12,0.28,0.4
306,1,0.25,0.12,0.27,0.39
306,9,0.25,0.12,0.27,0.31
307,4,0.37,0.1,0.29,0.39
307,1,0.29,0.1,0.29,0.38
309,1,0.38,0.36,0.39,0.51
309,5,0.38,0.36,0.39,0.49
309,0,0.38,0.34,0.36,0.49
309,4,0.38,0.31,0.35,0.45
309,9,0.34,0.29,0.35,0.41
309,3,0.28,0.29,0.3,0.41
309,6,0.24,0.26,0.28,0.41
309,8,0.23,0.26,0.27,0.41
309,2,0.22,0.26,0.24,0.41
309,7,0.1,0.12,0.17,0.3
312,9,0.32,0.15,0.3,0.48
312,1,0.32,0.14,0.29,0.48
312,5,0.32,0.14,0.29,0.48
312,4,0.32,0.13,0.25,0.46
312,0,0.23,0.12,0.25,0.46
312,3,0.23,0.12,0.25,0.4
312,8,0.22,0.12,0.25,0.4
312,7,0.22,0.12,0.17,0.36
312,6,0.22,0.08,0.16,0.36
312,2,0.14,0.08,0.11,0.36
313,1,0.36,0.17,0.28,0.48
313,5,0.36,0.17,0.27,0.47
313,4,0.36,0.15,0.27,0.46
313,9,0.35,0.14,0.27,0.44
313,0,0.26,0.13,0.24,0.44
313,8,0.24,0.12,0.24,0.39
313,6,0.23,0.12,0.2,0.34
313,3,0.22,0.12,0.2,0.31
313,7,0.15,0.09,0.15,0.31
313,2,0.15,0.07,0.08,0.29
317,9,0.28,0.15,0.23,0.36
317,5,0.28,0.15,0.21,0.34
317,7,0.26,0.15,0.18,0.34
318,1,0.23,0.19,0.22,0.38
318,5,0.23,0.19,0.21,0.38
318,4,0.21,0.19,0.21,0.36
318,9,0.18,0.19,0.21,0.36
318,0,0.18,0.19,0.17,0.32
318,8,0.15,0.19,0.17,0.32
318,2,0.15,0.19,0.13,0.26
318,3,0.14,0.19,0.13,0.21
318,7,0.1,0.19,0.1,0.21
318,6,0.1,0.02,0.08,0.15
320,1,0.27,0.1,0.24,0.38
320,4,0.27,0.1,0.23,0.33
320,5,0.22,0.1,0.23,0.32
320,9,0.2,0.1,0.23,0.3
320,0,0.2,0.1,0.19,0.29
320,8,0.14,0.1,0.17,0.28
324,0,0.26,0.19,0.24,0.34
324,4,0.26,0.16,0.24,0.32
325,1,0.22,0.19,0.22,0.43
325,5,0.22,0.18,0.21,0.41
325,9,0.22,0.17,0.19,0.41
325,4,0.2,0.17,0.15,0.41
325,0,0.17,0.17,0.15,0.41
325,8,0.17,0.17,0.15,0.41
325,7,0.17,0.17,0.11,0.31
325,3,0.17,0.12,0.09,0.31
325,2,0.15,0.12,0.08,0.31
325,6,0.13,0.06,0.08,0.24
328,9,0.25,0.22,0.24,0.41
328,1,0.24,0.22,0.24,0.37
328,5,0.24,0.21,0.2,0.37
329,1,0.32,0.21,0.31,0.41
329,2,0.32,0.18,0.31,0.37
330,1,0.34,0.26,0.33,0.45
330,5,0.34,0.24,0.33,0.4
330,0,0.34,0.24,0.31,0.39
332,5,0.28,0.17,0.3,0.44
383,1,0.29,0.33,0.33,0.49
383,0,0.29,0.27,0.29,0.45
383,5,0.29,0.27,0.29,0.44
384,9,0.35,0.26,0.37,0.45
384,0,0.35,0.24,0.35,0.45
384,5,0.35,0.23,0.35,0.45
384,4,0.35,0.23,0.34,0.4
384,1,0.33,0.23,0.34,0.4
384,8,0.33,0.21,0.34,0.4
384,6,0.33,0.21,0.26,0.35
384,3,0.28,0.21,0.26,0.33
384,7,0.17,0.18,0.26,0.33
384,2,0.16,0.18,0.15,0.24
385,1,0.33,0.27,0.38,0.34
385,5,0.33,0.24,0.32,0.34
385,9,0.33,0.24,0.32,0.32
389,9,0.36,0.19,0.29,0.4
389,5,0.36,0.17,0.26,0.4
389,0,0.36,0.17,0.26,0.36
389,4,0.36,0.15,0.26,0.33
389,6,0.31,0.15,0.26,0.31
389,1,0.24,0.15,0.26,0.3
389,3,0.24,0.14,0.26,0.3
389,8,0.24,0.14,0.26,0.3
389,7,0.18,0.14,0.18,0.27
389,2,0.17,0.13,0.09,0.22
390,9,0.54,0.55,0.51,0.63
390,8,0.46,0.53,0.5,0.63
390,6,0.46,0.48,0.42,0.63
390,4,0.45,0.47,0.4,0.63
390,0,0.44,0.47,0.4,0.61
390,5,0.43,0.47,0.4,0.61
390,3,0.31,0.41,0.4,0.53
390,1,0.3,0.4,0.4,0.53
390,7,0.29,0.4,0.36,0.53
390,2,0.23,0.4,0.36,0.42
391,9,0.41,0.42,0.44,0.51
391,8,0.41,0.39,0.39,0.51
391,6,0.41,0.37,0.35,0.51
391,4,0.35,0.35,0.35,0.51
391,5,0.33,0.33,0.35,0.51
391,7,0.33,0.33,0.35,0.44
391,0,0.31,0.33,0.35,0.43
391,1,0.19,0.33,0.35,0.38
391,2,0.19,0.33,0.31,0.32
391,3,0.18,0.33,0.31,0.29
392,7,0.24,0.4,0.24,0.34
392,9,0.24,0.23,0.24,0.32
393,9,0.3,0.31,0.28,0.34
395,9,0.48,0.47,0.46,0.58
395,8,0.4,0.47,0.44,0.58
395,6,0.4,0.34,0.33,0.58
398,8,0.34,0.32,0.35,0.34
398,9,0.34,0.31,0.34,0.34
400,8,0.24,0.24,0.34,0.44
400,9,0.24,0.18,0.29,0.36
401,8,0.42,0.49,0.47,0.52
401,5,0.42,0.41,0.37,0.52
401,4,0.42,0.4,0.37,0.49
402,8,0.31,0.32,0.35,0.55
402,9,0.31,0.29,0.3,0.55
406,1,0.36,0.46,0.44,0.43
414,3,0.31,0.21,0.2,0.37
415,9,0.43,0.29,0.38,0.42
415,1,0.42,0.29,0.35,0.42
415,5,0.42,0.29,0.35,0.42
415,0,0.41,0.27,0.32,0.42
415,6,0.41,0.27,0.32,0.32
415,8,0.34,0.24,0.32,0.32
415,4,0.34,0.24,0.3,0.3
415,3,0.3,0.24,0.2,0.3
415,2,0.25,0.22,0.19,0.3
415,7,0.17,0.08,0.12,0.2
416,6,0.36,0.26,0.33,0.34
416,9,0.34,0.25,0.33,0.34
416,5,0.33,0.25,0.28,0.34
416,0,0.29,0.24,0.28,0.34
416,1,0.27,0.24,0.28,0.29
416,3,0.27,0.23,0.28,0.27
416,8,0.27,0.22,0.28,0.27
416,4,0.25,0.22,0.24,0.23
416,2,0.17,0.22,0.13,0.21
416,7,0.15,0.13,0.13,0.21
417,5,0.32,0.36,0.31,0.41
420,0,0.25,0.41,0.32,0.39
420,3,0.24,0.41,0.32,0.31
421,9,0.37,0.27,0.38,0.37
421,8,0.35,0.27,0.37,0.37
422,5,0.31,0.37,0.35,0.35
423,6,0.17,0.29,0.25,0.29
423,3,0.15,0.25,0.23,0.29
423,0,0.14,0.25,0.23,0.29
423,5,0.11,0.25,0.23,0.18
423,1,0.11,0.24,0.23,0.18
423,8,0.11,0.23,0.23,0.18
423,9,0.08,0.23,0.23,0.12
423,4,0.07,0.23,0.2,0.12
423,2,0.04,0.22,0.13,0.12
423,7,-0.03,0.09,0.08,0.07
424,6,0.26,0.33,0.26,0.37
424,0,0.23,0.31,0.26,0.37
424,3,0.23,0.31,0.26,0.26
424,4,0.2,0.3,0.26,0.26
424,1,0.2,0.3,0.26,0.26
424,8,0.2,0.3,0.23,0.24
424,5,0.2,0.3,0.23,0.2
424,9,0.2,0.27,0.23,0.19
424,2,0.15,0.27,0.18,0.19
424,7,0.04,0.1,0.08,0.1
427,0,0.31,0.28,0.25,0.36
427,1,0.29,0.28,0.25,0.24
427,5,0.29,0.28,0.24,0.21
427,6,0.28,0.28,0.24,0.21
427,9,0.22,0.24,0.24,0.21
427,8,0.2,0.24,0.22,0.21
427,3,0.2,0.23,0.2,0.2
427,2,0.19,0.23,0.2,0.18
427,4,0.19,0.23,0.2,0.1
427,7,0.03,0.11,0.08,0.06
428,9,0.27,0.32,0.33,0.42
428,5,0.24,0.32,0.3,0.42
429,9,0.22,0.13,0.22,0.27
429,0,0.22,0.12,0.19,0.27
433,0,0.31,0.35,0.39,0.33
433,5,0.29,0.35,0.39,0.33
433,9,0.29,0.35,0.39,0.32
433,1,0.24,0.3,0.34,0.32
433,4,0.24,0.3,0.34,0.32
433,2,0.21,0.28,0.34,0.32
433,6,0.21,0.26,0.34,0.24
433,8,0.16,0.25,0.34,0.22
433,7,0.13,0.25,0.21,0.22
433,3,0.13,0.24,0.19,0.18
434,1,0.11,0.15,0.05,0.17
434,5,0.07,0.12,0.03,0.17
435,1,0.11,0.15,0.05,0.17
435,5,0.07,0.12,0.03,0.17
438,3,0.41,0.42,0.39,0.41
438,4,0.3,0.3,0.29,0.41
438,0,0.3,0.29,0.29,0.41
438,5,0.3,0.28,0.29,0.39
438,6,0.28,0.28,0.29,0.32
438,9,0.28,0.27,0.29,0.32
438,8,0.23,0.27,0.28,0.32
438,2,0.18,0.27,0.27,0.32
438,1,0.17,0.24,0.27,0.32
438,7,0.16,0.11,0.2,0.23
439,3,0.49,0.62,0.58,0.52
439,0,0.36,0.47,0.41,0.52
441,5,0.33,0.42,0.34,0.48
442,0,0.37,0.45,0.4,0.44
442,4,0.37,0.45,0.4,0.34
442,1,0.31,0.43,0.4,0.34
442,5,0.29,0.43,0.39,0.34
442,6,0.29,0.43,0.36,0.28
442,3,0.28,0.43,0.36,0.26
442,9,0.28,0.33,0.36,0.26
442,8,0.21,0.28,0.33,0.25
442,2,0.18,0.28,0.25,0.25
442,7,0.08,0.11,0.16,0.23
443,4,0.41,0.47,0.44,0.38
443,8,0.39,0.42,0.44,0.38
443,3,0.38,0.42,0.42,0.38
443,5,0.3,0.41,0.42,0.38
443,0,0.28,0.39,0.42,0.38
443,1,0.28,0.37,0.42,0.24
443,9,0.28,0.37,0.4,0.24
443,6,0.25,0.37,0.31,0.22
443,2,0.17,0.22,0.28,0.22
443,7,0.07,0.08,0.16,0.22
445,4,0.47,0.47,0.41,0.52
445,0,0.41,0.46,0.41,0.52
445,3,0.4,0.46,0.41,0.4
445,5,0.37,0.42,0.41,0.4
445,6,0.37,0.38,0.39,0.37
445,1,0.34,0.36,0.39,0.37
445,8,0.34,0.36,0.38,0.36
445,9,0.34,0.35,0.38,0.36
445,2,0.25,0.31,0.28,0.36
445,7,0.09,0.16,0.21,0.29
446,3,0.55,0.66,0.58,0.49
446,0,0.29,0.42,0.34,0.49
446,4,0.29,0.42,0.34,0.39
446,5,0.27,0.39,0.34,0.39
446,2,0.27,0.38,0.34,0.38
446,6,0.27,0.37,0.34,0.35
446,1,0.27,0.36,0.34,0.35
446,9,0.27,0.34,0.31,0.3
446,8,0.27,0.29,0.29,0.29
446,7,0.11,0.13,0.16,0.27
447,0,0.45,0.41,0.33,0.5
448,4,0.3,0.23,0.24,0.41
448,5,0.26,0.22,0.24,0.41
448,0,0.26,0.21,0.24,0.35
448,6,0.26,0.19,0.24,0.33
448,9,0.21,0.19,0.24,0.28
448,1,0.19,0.17,0.24,0.28
448,8,0.19,0.17,0.23,0.26
448,3,0.18,0.17,0.14,0.26
448,2,0.05,0.16,0.14,0.26
448,7,0.03,0.11,0.08,0.26
456,0,0.43,0.4,0.45,0.44
456,1,0.41,0.4,0.45,0.34
456,5,0.41,0.37,0.41,0.33
456,2,0.41,0.35,0.4,0.31
456,4,0.41,0.34,0.4,0.26
456,3,0.35,0.33,0.4,0.25
456,6,0.35,0.31,0.4,0.25
456,9,0.34,0.29,0.4,0.25
456,8,0.3,0.29,0.39,0.24
456,7,0.14,0.1,0.16,0.22
459,7,0.19,0.21,0.04,0.45
460,9,0.2,0.23,0.23,0.41
460,5,0.2,0.19,0.18,0.41
461,9,0.3,0.3,0.27,0.5
463,7,0.22,0.55,0.17,0.56
464,1,0.07,0.12,0.1,0.25
466,9,0.25,0.23,0.19,0.48
466,0,0.25,0.15,0.15,0.48
468,9,0.23,0.09,0.21,0.3
468,0,0.23,0.08,0.21,0.29
468,5,0.22,0.08,0.21,0.29
470,8,0.35,0.33,0.32,0.5
472,5,0.27,0.15,0.26,0.48
472,9,0.27,0.15,0.25,0.44
472,0,0.27,0.14,0.23,0.44
472,4,0.27,0.14,0.23,0.43
472,6,0.23,0.11,0.23,0.37
472,1,0.17,0.07,0.23,0.37
472,3,0.15,0.07,0.23,0.32
472,2,0.11,0.06,0.23,0.32
472,8,0.1,0.06,0.23,0.29
472,7,0.06,0.04,0.08,0.29
474,7,0.21,0.19,0.23,0.46
474,9,0.21,0.16,0.23,0.42
474,1,0.21,0.12,0.23,0.34
474,8,0.21,0.12,0.19,0.34
474,3,0.21,0.11,0.16,0.34
474,6,0.21,0.11,0.15,0.34
474,5,0.17,0.09,0.15,0.34
474,4,0.15,0.09,0.14,0.28
474,0,0.14,0.09,0.14,0.22
474,2,0.11,0.09,0.12,0.08
475,9,0.3,0.31,0.24,0.54
475,7,0.25,0.31,0.21,0.54
477,8,0.25,0.36,0.29,0.4
477,9,0.23,0.36,0.27,0.4
478,8,0.34,0.25,0.42,0.44
480,8,0.37,0.33,0.4,0.43
480,5,0.37,0.31,0.39,0.43
480,4,0.37,0.29,0.39,0.4
480,9,0.33,0.28,0.39,0.4
480,0,0.3,0.28,0.38,0.4
480,1,0.3,0.23,0.38,0.32
480,6,0.3,0.23,0.26,0.28
480,3,0.25,0.21,0.26,0.28
480,2,0.14,0.16,0.2,0.28
480,7,0.11,0.01,0.2,0.27
482,1,0.29,0.18,0.29,0.47
482,5,0.29,0.18,0.24,0.47
485,7,0.22,0.23,0.25,0.51
485,9,0.22,0.21,0.25,0.46
485,1,0.2,0.16,0.25,0.4
486,1,0.26,0.16,0.19,0.43
487,1,0.26,0.19,0.29,0.44
487,5,0.26,0.19,0.26,0.44
490,0,0.15,0.21,0.19,0.38
492,9,0.2,0.27,0.3,0.35
492,5,0.16,0.23,0.26,0.35
492,0,0.16,0.23,0.25,0.31
492,2,0.16,0.2,0.23,0.3
493,0,0.26,0.18,0.29,0.32
493,1,0.25,0.18,0.29,0.32
493,5,0.25,0.18,0.29,0.32
493,9,0.25,0.18,0.29,0.29
493,4,0.25,0.18,0.24,0.28
493,2,0.19,0.18,0.23,0.27
493,6,0.19,0.11,0.23,0.26
493,8,0.16,0.11,0.23,0.22
493,3,0.14,0.11,0.17,0.22
493,7,0.03,0.11,0.14,0.22
494,1,0.18,0.18,0.18,0.42
494,4,0.18,0.18,0.14,0.36
494,5,0.16,0.18,0.14,0.36
494,0,0.16,0.18,0.11,0.35
494,2,0.12,0.18,0.11,0.34
494,9,0.12,0.15,0.1,0.27
495,1,0.19,0.2,0.2,0.37
495,5,0.18,0.2,0.18,0.37
495,2,0.18,0.2,0.16,0.34
495,0,0.18,0.14,0.14,0.32
495,4,0.14,0.14,0.14,0.32
495,9,0.11,0.14,0.14,0.23
495,6,0.11,0.14,0.11,0.21
495,7,0.05,0.14,0.11,0.17
495,3,0.04,0.09,0.11,0.17
495,8,0.02,0.06,0.08,0.17
496,1,0.21,0.24,0.25,0.35
496,5,0.2,0.24,0.23,0.32
496,2,0.19,0.24,0.19,0.32
496,0,0.19,0.19,0.18,0.31
496,4,0.13,0.19,0.17,0.31
496,9,0.06,0.19,0.17,0.2
496,8,0.06,0.19,0.13,0.19
496,3,0.06,0.19,0.12,0.15
496,6,0.06,0.19,0.11,0.14
496,7,-0.0,0.19,0.06,0.14
497,0,0.42,0.36,0.43,0.52
498,9,0.28,0.11,0.3,0.46
498,0,0.25,0.11,0.27,0.46
498,1,0.24,0.1,0.27,0.46
